7.811848e+04	-5.291597e+04
5.524571e+04	-1.392112e+05
1.202600e+03	-8.532971e+02
6.777718e+03	-9.460156e+02
8.169562e+05	-3.683161e+06
2.988028e+10	-1.937129e+10
1.359396e+03	-6.653136e+03
1.110239e+03	-6.177093e+02
2.863890e+03	-8.020358e+02
4.956593e+03	-4.908397e+03
8.271551e+05	-5.249651e+05
3.661748e+07	-5.508544e+06
2.875260e+06	-7.439014e+05
4.112667e+06	-4.323362e+05
1.866819e+06	-2.538771e+05
2.591734e+07	-6.741398e+06
8.249321e+04	-7.175256e+04
6.030134e+05	-5.063492e+05
2.717370e+04	-8.964422e+04
8.910658e+06	-5.364262e+07
4.882299e+05	-1.133072e+06
1.002924e+06	-2.996002e+05
1.683865e+08	-3.233502e+07
1.322892e+03	-2.288278e+03
3.561488e+05	-1.432698e+05
7.794786e+01	-1.310188e+03
2.575836e+03	-2.716015e+04
1.436763e+02	-6.717572e+02
1.979761e+03	-8.429703e+02
3.770580e+04	-1.174739e+04
9.048140e+03	-1.180600e+04
1.216641e+05	-8.670463e+04
5.774372e+02	-2.668395e+02
3.233106e+04	-3.709256e+03
5.904883e+04	-1.706134e+04
3.238134e+06	-6.008339e+05
4.544678e+06	-1.431366e+06
9.909950e+05	-7.238032e+05
4.360550e+07	-9.364844e+07
4.970520e+02	-2.993535e+02
8.201429e+06	-2.520424e+06
6.839398e+04	-6.609121e+04
4.623450e+05	-5.976477e+05
9.905028e+05	-9.476496e+04
5.123143e+06	-4.418134e+05
2.395507e+06	-1.840034e+05
1.091061e+02	-5.841710e+02
3.549588e+05	-2.912690e+05
2.484191e+02	-1.153400e+04
1.713096e+06	-1.244688e+06
6.397619e+02	-3.938196e+02
1.880840e+02	-2.695880e+02
1.437591e+04	-7.898362e+03
9.237123e+07	-3.942552e+07
1.148288e+03	-6.208982e+02
6.696798e+06	-3.049716e+06
4.447171e+03	-2.495903e+04
4.571087e+03	-1.640985e+03
2.864440e+02	-2.395433e+02
5.575503e+04	-2.504525e+04
1.123185e+02	-5.797251e+02
3.950442e+03	-2.645264e+03
2.317401e+02	-4.577101e+02
1.506066e+05	-9.644198e+05
8.300984e+03	-3.035363e+03
3.055568e+03	-3.365889e+03
1.517204e+05	-8.659952e+05
4.079527e+02	-4.107458e+02
7.304027e+05	-1.806044e+05
2.632713e+03	-9.331507e+02
2.572416e+02	-4.498506e+02
1.184964e+04	-1.550697e+03
4.938440e+07	-1.160471e+07
4.578515e+05	-3.652085e+05
2.413583e+06	-1.153109e+06
1.039198e+04	-6.287922e+03
4.157051e+03	-8.649704e+02
8.154668e+07	-1.874353e+07
8.381385e+03	-2.583870e+03
1.641979e+03	-5.562510e+02
3.431397e+02	-4.739229e+02
3.304546e+03	-1.796380e+03
7.420057e+02	-7.798589e+03
4.102650e+08	-3.797537e+07
2.528667e+08	-3.746631e+07
1.554962e+09	-2.099201e+08
3.601919e+02	-4.061161e+02
8.580131e+11	-1.070226e+11
8.838138e+03	-1.116461e+05
3.631030e+04	-5.305407e+03
2.332690e+07	-5.376804e+06
1.233698e+03	-9.705743e+02
8.996342e+06	-2.829151e+06
2.882075e+02	-3.617040e+02
4.395648e+05	-2.015017e+05
4.862228e+05	-6.369967e+04
3.647308e+05	-4.492011e+05
2.076559e+03	-8.085802e+02
8.668399e+01	-7.477971e+02
2.889212e+05	-4.077645e+05
8.269608e+02	-6.746076e+02
1.384221e+07	-1.194964e+06
5.134347e+05	-5.764659e+04
6.934864e+05	-1.448975e+05
3.881763e+06	-5.912233e+05
1.089717e+02	-3.625790e+02
1.369949e+05	-3.994182e+05
1.802741e+06	-1.782790e+05
2.014457e+03	-1.040860e+03
3.501721e+05	-7.182076e+04
3.402823e+38	3.402823e+38
6.647902e+06	-1.170679e+06
7.568855e+02	-3.641181e+03
1.791986e+05	-9.185116e+04
1.544929e+03	-2.271348e+04
7.631906e+03	-6.416578e+04
1.774981e+07	-5.219450e+06
4.902299e+04	-3.338579e+05
1.227613e+06	-1.138681e+07
8.715210e+05	-2.062553e+05
3.034640e+03	-1.296770e+03
7.149297e+05	-1.232100e+05
9.051753e+03	-1.457790e+03
1.513205e+02	-1.356519e+03
1.729030e+02	-3.165343e+03
1.112907e+06	-1.494888e+05
1.695045e+02	-3.259928e+02
9.183163e+03	-1.011642e+04
2.189075e+02	-2.444320e+04
1.052117e+03	-1.244963e+03
7.254513e+02	-1.186638e+04
1.394933e+03	-6.503731e+02
1.020806e+05	-7.810814e+04
1.713734e+03	-1.906494e+03
2.920790e+06	-1.077352e+06
1.019623e+03	-2.291079e+03
8.120434e+02	-3.293881e+02
6.626453e+03	-1.432150e+05
1.714595e+06	-5.092659e+05
1.260764e+04	-9.236201e+03
2.201755e+02	-5.159380e+02
6.394131e+06	-7.099587e+05
6.316322e+06	-1.407151e+06
1.112304e+03	-5.314508e+02
1.000189e+08	-2.701515e+07
1.426581e+06	-5.687136e+05
5.745343e+01	-8.262163e+02
1.483900e+03	-5.106919e+02
3.016355e+06	-4.666966e+05
1.145796e+07	-1.685064e+06
7.398956e+03	-1.559391e+03
3.829727e+06	-6.428093e+05
1.370310e+08	-7.784903e+07
6.703519e+06	-2.378403e+08
1.132184e+06	-1.472210e+05
2.582339e+02	-2.820908e+02
4.807122e+04	-1.038885e+06
1.750059e+06	-3.499843e+05
2.235620e+03	-2.202304e+04
2.200719e+05	-5.867225e+04
4.816121e+06	-2.819709e+06
3.904243e+05	-5.052286e+04
8.558282e+07	-8.782698e+06
1.837718e+02	-5.987075e+03
2.122526e+02	-3.857616e+02
1.929118e+03	-5.439659e+03
9.679515e+02	-6.679372e+02
1.151978e+03	-5.147376e+03
4.469737e+04	-4.348551e+04
6.544636e+03	-4.711049e+03
1.434781e+05	-2.173772e+05
2.394795e+02	-3.589854e+02
4.247464e+04	-3.665289e+06
5.429495e+05	-1.316881e+05
8.942606e+04	-2.442599e+05
9.506616e+08	-4.498656e+08
6.486853e+06	-1.098708e+06
3.144640e+03	-6.172663e+02
2.828850e+03	-2.086208e+03
3.402823e+38	3.402823e+38
5.996528e+06	-3.186885e+06
3.882067e+03	-2.069099e+04
1.581837e+04	-5.293025e+03
4.028373e+02	-4.331022e+02
7.535995e+03	-2.185801e+03
8.584787e+03	-1.529740e+05
1.910577e+03	-6.682163e+02
1.010004e+08	-2.349105e+07
4.896253e+06	-4.373807e+06
2.338277e+02	-4.522923e+02
4.941766e+05	-6.318210e+04
1.157821e+05	-6.299967e+04
5.176520e+06	-2.519616e+06
2.279521e+08	-1.186439e+09
7.227059e+03	-4.199711e+04
6.344280e+02	-1.520113e+03
1.451890e+02	-2.813521e+02
6.789146e+04	-5.129494e+04
1.188855e+07	-2.389830e+06
1.499305e+05	-1.101623e+05
3.575658e+03	-2.624356e+03
2.340642e+04	-1.518169e+04
1.590460e+02	-3.488568e+02
7.814657e+06	-4.213898e+06
2.011323e+09	-1.933119e+08
1.416172e+06	-2.315722e+05
3.017096e+05	-1.130372e+05
1.082394e+02	-2.564786e+03
9.978162e+05	-2.885702e+05
2.921271e+02	-2.551720e+03
1.208489e+07	-2.846415e+06
3.429089e+04	-9.381988e+04
4.072408e+07	-6.086708e+06
1.196721e+05	-6.367880e+04
4.915223e+02	-9.131481e+02
3.336349e+03	-2.545635e+03
1.111345e+06	-9.691856e+04
2.790581e+02	-4.757815e+02
8.210391e+02	-9.500088e+02
2.133065e+02	-1.466977e+03
7.684415e+02	-7.516323e+02
3.352507e+03	-1.078772e+03
2.699372e+07	-9.890320e+06
2.353776e+03	-3.236874e+03
8.683600e+02	-1.028000e+03
1.060709e+03	-8.502774e+02
1.001954e+05	-1.180641e+05
6.025329e+01	-1.072069e+03
4.473742e+06	-4.646000e+06
9.359833e+07	-9.244164e+06
2.420841e+08	-3.122217e+07
2.984355e+07	-1.611459e+07
4.028918e+06	-1.839683e+06
3.468469e+04	-1.530813e+05
5.134186e+05	-9.449975e+05
4.806002e+03	-8.149949e+02
5.096102e+06	-2.915651e+06
2.728158e+04	-6.174537e+04
9.370693e+07	-2.304446e+07
2.861122e+03	-1.521890e+03
3.201948e+03	-1.291367e+03
1.563919e+07	-1.900118e+06
9.250852e+04	-8.224417e+04
3.923659e+05	-1.923243e+05
2.276748e+08	-1.519548e+07
2.631830e+06	-2.732545e+05
8.930519e+02	-6.010345e+02
2.532345e+06	-3.194641e+06
3.047087e+05	-1.502523e+06
3.402823e+38	3.402823e+38
